u_apercor	g_apercor	r_apercor	i_apercor	z_apercor	y_apercor
24.0544	23.7616	23.3863	22.6651	22.4140	22.3860
22.0873	21.2393	20.9341	20.7639	20.7121	20.6323
24.9908	23.9402	22.7394	21.8784	21.5120	21.3290
24.1404	23.8484	23.1884	23.0253	23.0343	23.0001
23.9975	23.8940	23.8393	23.6417	23.3563	23.4965
23.6634	22.8731	21.8361	21.3504	21.0318	21.1288
24.1051	23.7198	23.2157	22.4286	22.1594	22.0949
23.6077	23.2580	22.7088	22.2595	22.1352	22.1404
24.7700	23.8937	23.0915	22.7283	22.2125	21.7940
25.1309	23.5852	22.1769	21.0648	20.6819	20.3621
23.8404	23.6473	23.1201	22.6367	22.4892	22.5286
22.8417	22.0042	21.2788	20.9111	20.6928	20.7465
20.7803	19.9871	19.3722	19.0456	18.8823	18.8208
23.6501	23.5467	23.4205	22.9304	22.7298	22.4011
24.3843	24.2434	23.5727	23.3135	23.3733	23.2182
25.7010	25.1923	24.2877	23.4992	23.2775	23.1551
22.7657	22.3629	21.7882	21.6174	21.4703	21.5604
23.8752	23.1351	22.5534	22.3239	22.2055	22.2883
25.2463	23.1762	21.6323	20.6035	20.2264	20.0971
25.9822	24.5617	22.8892	21.5328	20.9520	20.7616
23.1696	22.4496	22.0811	21.8833	21.8595	21.8912
23.9230	23.4288	22.8767	22.0382	21.7807	21.5627
23.6193	23.5337	23.3593	22.8512	22.6475	22.3653
25.7809	23.5275	21.9847	20.9758	20.5767	20.4514
23.6283	23.4336	23.2686	23.0574	22.7269	22.5676
24.2467	24.0830	23.7202	23.2544	22.6944	22.5194
21.9942	21.8956	21.8245	21.2679	21.1276	21.3998
24.5812	24.0047	22.9862	22.4977	22.3077	22.1206
22.6847	22.1910	21.5423	21.3186	21.1942	21.1703
22.1465	21.0767	20.2851	19.7878	19.5725	19.4846
23.5263	22.6344	21.6332	21.1621	20.8715	20.7661
23.8966	22.9998	22.4202	22.1393	22.0100	21.9396
23.0196	22.5740	21.7942	21.5182	21.4117	21.2123
19.9288	19.2213	18.9293	18.7383	18.7528	18.6381
24.9358	24.4264	23.4547	23.0294	22.8690	22.6268
22.8609	21.1982	19.9861	19.3951	19.1049	19.0278
21.9086	20.1736	18.9312	18.3610	18.0384	18.1188
23.0963	22.5450	21.6903	21.3580	21.1832	21.0389
21.6971	20.6802	20.0296	19.5808	19.4128	19.2806
23.3483	23.1883	22.9291	22.4028	22.1017	21.9096
21.3628	20.5480	20.0071	19.7249	19.6221	19.6270
23.2992	22.8142	22.1134	21.5121	21.3488	21.3014
25.4794	24.8453	23.9885	23.6780	23.6153	23.2157
26.1488	24.3596	22.8636	21.6995	21.2897	21.0375
24.4632	24.4352	23.9704	23.5296	22.9543	22.6383
23.3628	23.0722	22.5648	22.3330	22.0790	22.1940
23.5598	23.2995	22.7784	22.2310	22.0787	21.9953
24.6964	23.7760	22.7006	21.6903	21.2942	21.0500
24.1501	23.8003	23.3256	22.6468	22.1997	22.0138
23.7430	23.3638	22.6674	21.7934	21.2195	21.0882
24.1914	23.5643	22.8994	22.1779	21.9207	21.8305
23.2317	22.6233	21.7488	21.3971	21.1823	20.9872
24.1039	24.0099	23.8867	23.6191	23.1869	23.0767
23.9124	23.4599	23.1931	22.6443	22.2498	21.8877
26.0801	24.6611	23.0511	21.8159	21.2696	21.1222
23.2774	22.5536	21.7807	21.4698	21.2434	21.2445
24.5178	24.2122	23.7145	23.6719	23.5279	23.4146
23.1518	22.8295	22.1439	21.7320	21.6813	21.6375
24.9434	23.2814	21.8816	21.2335	20.9120	20.9237
23.8268	23.0511	22.4767	22.2039	22.0642	22.0938
23.3375	22.5399	21.9496	21.6753	21.5525	21.5995
24.4672	24.1407	23.3628	23.0195	22.9251	22.7178
25.9911	24.2264	22.7937	21.8628	21.4981	21.4271
23.4587	22.4363	21.2376	20.5984	20.2828	20.0695
24.4801	24.3768	24.2049	23.8926	23.4606	23.3675
24.9192	24.3287	23.6020	23.4016	23.2573	23.0585
23.7383	23.6548	23.3460	22.9425	22.7068	22.9776
23.7863	23.6168	22.9961	22.6986	22.7167	22.4728
25.2993	24.7655	24.1498	23.3430	23.0783	23.2230
24.5725	23.7614	22.6737	22.0212	21.7074	21.5754
23.4685	23.0964	22.5109	22.3115	22.2110	22.2898
24.6990	24.2121	23.5192	23.3544	23.2401	23.4114
24.2017	23.6064	23.1637	23.0776	22.9418	23.2220
27.1380	25.5481	24.9454	24.6426	24.3855	24.0760
24.4646	23.8183	22.9161	22.3484	22.1713	22.0690
24.6214	24.3352	23.5899	23.3305	23.4102	23.1442
23.9460	23.3485	22.6276	22.0953	21.9277	21.8758
25.1209	24.9449	24.6505	24.1261	23.6394	23.6049
24.2101	23.8319	23.5730	23.3198	23.2613	23.9985
23.6713	23.3298	22.7653	22.1340	21.9739	22.0031
24.2180	24.0640	23.8466	23.5036	22.9255	23.0184
24.6088	24.4780	24.4203	24.2750	23.9443	23.8028
23.2912	22.8166	22.4319	21.7195	21.5347	21.8030
24.8479	24.4876	23.7120	23.4335	23.3128	23.3155
25.4777	24.8983	23.9055	23.3324	23.0565	23.0427
23.3220	23.1881	22.9659	22.4316	22.1454	22.1944
25.8621	25.1990	24.3924	23.3198	22.8984	22.6828
24.3908	23.9400	23.3068	22.7453	22.5819	22.4641
25.7334	24.1034	22.7085	21.7983	21.4909	21.4430
25.1187	24.9643	24.6392	23.8110	23.5304	23.2528
24.4531	24.3525	24.2554	24.0486	23.6330	23.7601
21.5527	21.0980	20.3521	19.9193	19.6675	20.9378
24.1470	23.5673	22.6710	22.1736	21.9871	21.8702
24.2060	24.0539	23.7446	23.1685	22.9797	22.8678
25.5510	24.2673	23.9552	23.8726	23.8985	23.9551
24.1890	24.0849	23.9913	23.5622	23.1847	23.0897
24.3662	23.9566	23.2150	22.9405	22.8275	22.7887
24.1537	23.6778	23.1152	23.0474	22.8624	22.9088
24.8524	24.6232	24.0128	23.5114	22.8656	22.4728
23.5789	23.3081	22.7308	22.5284	22.5125	22.4962
23.2687	23.0796	23.0303	22.9269	22.6883	22.8358
23.0908	22.6323	22.0806	21.4484	21.2879	21.3106
25.5474	24.0810	22.6942	21.7400	21.3767	21.2504
24.1789	23.6206	22.9665	22.0240	21.6836	21.5549
24.0787	23.6889	22.9061	22.5143	22.4507	22.4099
25.3300	24.5288	23.8264	23.6924	23.5925	23.9061
24.4345	23.3372	21.7548	20.6552	19.9522	20.8618
24.5778	24.2751	24.0154	23.6775	23.2980	22.9999
21.7958	21.1461	20.2640	19.9584	19.7296	20.0226
24.0707	23.7687	23.1043	22.4879	22.3137	22.2129
23.1337	22.9817	22.7422	22.2102	21.8273	21.6997
23.8074	23.4766	22.8727	22.0950	21.5467	21.4902
25.0067	24.1602	23.7713	23.5601	23.4824	23.7470
25.6877	24.4006	23.0543	22.2073	21.8552	21.7165
25.4105	25.1127	24.4951	24.0085	23.9306	23.7884
24.0119	22.8195	21.4740	20.5626	20.1772	20.0570
24.3314	23.3713	22.4724	21.5808	21.2409	21.0497
24.7475	24.3287	23.8418	23.3963	23.0453	22.6935
23.9647	23.7109	23.5605	23.4008	23.1204	23.0456
26.0742	24.2579	22.7540	21.7175	21.3309	21.1883
23.6293	23.2205	22.5583	21.7327	21.4827	21.3207
24.8514	24.7534	24.3818	23.7271	23.5651	23.5743
24.7652	24.4116	23.9421	23.1797	22.9203	22.9160
25.1765	25.0438	24.4209	24.1825	24.2277	23.9392
25.7314	25.3711	24.5835	23.5557	23.0063	22.7921
23.7678	23.6620	23.3852	22.9171	22.6613	22.9335
25.0429	24.7155	24.1342	23.8657	23.8123	23.6674
23.9694	23.7852	23.2095	22.7785	22.7087	22.6188
24.0696	23.9172	23.7202	23.2734	22.9031	22.5941
23.6640	23.3383	22.6710	22.2169	22.1730	22.0899
23.5622	23.3384	22.9912	22.3891	22.2013	22.1585
24.9723	24.5780	24.0915	23.5151	22.9780	22.4552
26.1362	24.3532	22.7313	21.4177	20.9435	20.7166
23.4410	23.0458	22.4416	22.0981	21.8999	21.7416
24.0822	24.0056	23.8981	23.5084	23.1292	22.9678
23.5983	23.1308	22.2548	21.9092	21.7615	21.5209
23.6353	23.2249	22.6204	21.9259	21.7686	21.6064
24.6224	24.4983	24.2278	23.6488	23.2878	23.1474
21.3791	20.6796	20.1746	19.8952	19.8033	19.7393
22.9775	22.9034	22.6752	22.3811	21.9073	21.7000
24.6751	24.0437	23.4723	23.4048	23.4672	23.3590
24.1313	23.4149	22.4300	22.0314	21.7834	21.6690
23.5943	23.1289	22.5142	21.8318	21.6240	21.4841
23.2121	22.9445	22.2638	21.9891	21.9463	21.8083
23.7464	23.5527	23.1193	22.6663	22.0702	21.8360
24.5154	23.4850	22.4599	21.4313	21.0449	20.7818
23.2528	22.9357	22.2707	21.8145	21.7682	21.5751
23.9531	21.9542	20.4613	19.4604	19.0901	19.2246
23.2440	22.9539	22.3347	22.0432	21.8499	21.6671
24.0196	23.8777	23.3277	22.9259	22.8816	22.7883
25.7326	23.6239	22.0990	21.1499	20.7965	20.6839
25.6400	25.4177	24.8393	24.0589	23.6303	23.6436
24.5710	24.0851	23.2297	22.7850	22.5979	22.4473
23.4387	22.5569	21.7497	21.2184	21.0203	21.2634
23.9442	21.7929	20.2446	19.2081	18.8042	18.7467
22.4629	22.0080	21.3853	20.4656	20.0434	20.0839
23.2022	22.3745	21.1855	20.4964	20.1955	20.0067
23.7316	22.9843	22.4388	22.1899	22.0570	22.3168
24.5967	23.7088	23.3640	23.1262	23.0740	23.1117
25.1663	24.8982	24.4998	24.1070	23.8760	23.9573
22.3091	20.9726	20.0917	19.6481	19.4314	19.3439
24.3674	22.7147	21.4835	20.7924	20.4266	20.3531
23.2273	21.7317	20.7602	20.3192	20.0973	19.9564
22.5365	22.2350	21.6241	21.2103	21.1587	21.0874
24.1356	23.3289	22.3627	21.6322	21.3348	21.0862
26.0553	24.1672	22.5903	21.3139	20.8965	20.6653
23.9464	23.7068	23.5264	23.2976	22.9436	22.6910
23.9846	23.4342	22.5315	22.2537	22.1174	22.0009
24.5265	24.2415	23.7530	23.4025	23.4472	23.5107
21.4059	20.5907	20.1645	19.9099	19.8447	19.7581
22.6958	22.1751	21.3526	21.0629	20.9257	20.8503
23.8239	23.2226	22.2703	21.7795	21.5856	21.4735
23.8022	23.5912	23.2904	22.9906	22.4969	22.1478
23.3270	22.8387	22.0888	21.7797	21.5985	21.5017
22.1785	20.4982	19.2355	18.7010	18.4589	18.3153
23.9109	23.8381	23.8214	23.3505	23.1686	22.9650
24.0393	23.3916	22.6812	22.0647	21.8566	21.7257
23.1261	22.9343	22.5265	21.9321	21.4867	20.9824
23.2537	22.8803	22.4247	21.6763	21.4341	21.2840
24.4971	24.2487	23.6142	23.1859	23.1213	23.0518
24.7561	23.7063	22.6410	22.0926	21.7246	21.4548
24.3354	24.1890	24.0318	23.7704	23.4511	23.1979
23.7004	23.5619	23.1367	22.7320	22.2174	22.1466
24.6092	24.1851	23.9813	23.8885	23.7615	24.2607
25.2051	24.5910	23.8806	23.6170	23.4447	23.5172
23.7698	23.6900	23.4594	22.9919	22.6172	22.9238
25.0770	24.5832	24.2255	24.0728	24.0314	23.7629
21.3823	21.0821	20.6449	20.2236	19.9849	22.8184
25.2113	24.9061	24.0177	23.7465	23.7239	24.0698
22.3027	21.9887	21.5426	21.0248	20.8204	21.5495
26.5331	25.6002	24.4388	23.2515	22.7848	22.5442
23.2840	23.2073	22.8646	22.4718	22.2570	22.5277
24.1727	24.0441	23.7194	23.1708	22.7227	22.6487
23.9965	23.6613	22.9035	22.5210	22.4416	22.2941
25.4146	24.7656	23.8279	22.9211	22.6241	23.0188
23.8657	23.8156	23.5380	22.9892	22.8696	23.0152
22.8177	22.7427	22.5946	22.2017	21.8727	22.2246
24.4971	24.3341	24.2652	24.1519	23.7441	23.4866
23.8808	23.7399	23.2894	22.8136	22.6040	22.8155
25.4185	24.7454	23.9016	22.7042	21.9769	21.4172
25.0660	24.5729	24.1854	23.5249	23.0707	22.4580
23.1666	23.0393	22.4980	22.1827	22.2580	22.5991
25.4728	25.4497	25.1509	24.8405	24.3063	23.9650
24.5786	24.2677	23.8569	23.2364	23.0670	23.0974
23.5886	23.5388	23.4247	23.2080	22.7362	22.7601
22.7152	22.5272	22.1467	21.7886	21.6420	21.7186
24.3530	23.9194	23.1594	22.3782	21.8208	21.6742
23.9504	23.8575	23.7280	23.4762	22.9927	23.3490
23.4383	23.1977	22.9343	22.4057	22.2399	22.5690
23.8968	23.4538	22.7982	22.0834	21.8364	21.8426
24.4726	24.3462	24.2586	24.2066	23.8338	23.7051
25.3326	24.8817	24.0351	23.4845	23.2733	23.0578
24.0443	23.8369	23.4268	22.7920	22.4201	22.2292
23.9665	23.8329	23.4415	22.9731	22.7830	22.8876
23.2078	23.1546	23.1625	23.1621	23.1965	22.9926
24.5268	24.2683	24.1131	23.8670	23.6118	23.0557
24.8691	24.5472	23.7444	23.4631	23.3581	23.4166
24.0293	23.7546	23.6419	23.4831	23.3456	22.7647
23.9782	23.4996	22.8685	22.6666	22.5617	23.0387
24.0550	23.8150	23.4210	22.7308	22.4614	22.3076
23.8506	23.6564	23.3057	22.9272	22.5353	22.2680
23.8775	23.7185	23.5860	23.1054	22.8869	22.9847
24.3162	24.2334	23.7727	23.1673	23.0280	23.3488
24.8546	24.4785	23.6493	23.2549	23.1860	23.2194
23.9483	23.6892	22.9447	22.5052	22.4455	22.3644
25.3719	25.1947	25.0304	24.7974	24.6896	24.3092
26.2331	25.0680	23.7062	22.5571	22.2169	22.0551
26.7919	25.7732	24.3798	23.0856	22.4206	22.0493
24.3359	24.0841	23.4469	23.0894	23.1583	23.2263
28.5297	25.3872	23.9245	22.6660	22.2693	21.8799
21.0807	20.4503	19.5802	19.2144	18.9219	18.8711
24.8257	24.5542	24.1539	23.4141	23.1785	23.3113
23.1763	22.3757	21.6312	20.9090	20.6695	20.4868
24.5561	24.4044	23.9601	23.3320	22.8102	22.5620
24.8923	24.5260	23.8892	23.1784	22.9811	23.0359
24.2632	23.8787	23.0826	22.6363	22.5111	22.4188
25.0660	24.5737	23.9379	23.7881	23.6982	23.6163
23.3860	22.8852	22.1727	21.3688	21.1221	20.9920
23.5526	23.4416	23.2646	22.7965	22.4485	22.2721
24.9385	24.2890	23.7015	23.5420	23.3422	23.4453
23.0179	22.9867	22.9176	22.6257	22.4180	22.9795
23.9587	23.7944	23.5547	22.8389	22.6055	22.6057
24.0289	23.5760	22.8288	22.2715	22.1341	22.0206
23.9028	23.3770	23.2153	23.1869	23.1542	23.0945
24.9780	24.9117	24.6928	24.1676	23.8903	24.2143
22.8610	22.4553	21.8412	21.1121	20.9018	20.6620
23.5230	23.2094	22.6452	22.0148	21.8601	21.8601
25.1657	23.9038	22.4579	21.1225	20.6480	20.5354
24.7316	24.2939	23.3933	22.9614	22.7646	22.5655
21.8881	21.1542	20.7485	20.5125	20.4707	20.4435
23.5095	23.0684	22.5160	21.6981	21.4602	21.3899
21.7138	20.9634	20.2723	19.9713	19.7467	19.7448
22.5610	21.9730	21.0930	20.7182	20.4922	20.5220
24.0369	23.3573	22.5618	21.7742	21.5379	21.4931
23.1603	22.3609	21.4050	21.0090	20.7693	20.8473
23.8355	23.7578	23.7318	23.5749	23.2376	23.7760
22.3638	21.7577	20.9203	20.4222	20.2224	20.0596
23.4943	22.7862	22.0583	21.8040	21.6644	21.7094
24.7810	24.1552	23.2953	22.9436	22.8559	23.0483
22.6750	22.3469	21.8865	21.2852	21.0950	21.0655
24.0553	23.4391	22.7142	21.9843	21.7548	21.5750
22.4515	21.9765	21.1444	20.7642	20.5688	20.3223
24.9978	24.2235	23.0066	21.9095	21.0982	20.9036
24.4332	23.2295	21.9530	21.1199	20.7547	20.6395
24.2947	23.9003	23.1857	22.6951	22.6189	22.6005
24.8017	23.1035	22.0542	21.5186	21.2974	21.3758
23.7310	23.4446	22.9403	22.4437	22.2078	22.1557
24.6832	24.0616	23.4330	23.2622	23.0854	23.1481
20.3024	19.4514	18.8332	18.5608	18.3616	18.5600
23.6645	23.4172	22.8382	21.9347	21.5110	21.5879
24.1711	23.7931	23.6344	23.3451	23.1612	22.5780
24.1926	23.8093	23.3148	22.6576	22.3859	22.2524
23.5820	23.3333	22.6332	22.3180	22.0574	21.8919
25.6822	24.0293	22.3920	21.1242	20.5732	20.5106
23.2245	23.0898	22.8609	22.5892	22.2395	22.0410
23.6376	22.9506	22.0343	21.7272	21.5528	21.4796
23.7181	23.2407	22.3499	21.9157	21.7269	21.6900
22.6142	22.4421	22.2064	21.6491	21.4456	21.3028
24.0687	23.9746	23.3971	23.1111	23.1895	22.9694
24.2047	22.3050	20.6714	19.9707	19.6425	19.5059
23.2786	23.0364	22.5683	21.8414	21.6852	21.6367
24.0631	23.5170	22.9258	22.8659	22.7064	23.1208
23.6377	23.5317	23.3251	22.8849	22.6102	22.4203
25.5995	25.2332	24.4838	23.9708	23.8115	23.6496
23.9519	23.8168	23.4553	22.8444	22.6675	22.5030
22.2705	21.3892	20.7372	20.4011	20.2491	20.2432
24.5391	24.2206	23.4110	23.0240	22.9170	22.7926
21.8178	20.1057	18.8747	18.3698	18.1186	18.2075
24.3189	24.1815	24.0404	23.8085	23.4364	23.2241
25.8430	24.7708	23.6543	22.6315	22.2188	21.8896
23.1301	23.0041	22.6286	22.1887	22.0265	22.1388
24.7496	24.5978	24.1526	23.7302	23.4436	23.6906
23.0139	22.1513	21.0183	20.2582	19.9481	19.8000
24.3616	23.9358	23.1847	22.7489	22.6452	22.7044
22.3407	21.9469	21.3231	21.1113	20.9938	20.9321
25.1603	24.7660	24.3737	24.1081	23.9984	23.6433
23.6918	22.9135	22.1651	21.9136	21.7475	22.1954
24.6356	24.4365	23.9065	23.2238	22.7314	22.4618
23.4814	23.3998	23.1711	22.6019	22.2052	22.2290
24.1629	23.2797	22.6205	22.3236	22.1867	22.2360
22.1862	21.0303	20.2524	19.8264	19.5881	19.6472
24.6007	23.8811	22.9074	22.1675	21.8879	21.6902
22.8828	22.4777	21.9310	21.4991	21.3169	20.9349
24.4382	23.8190	22.8851	21.8578	21.5392	21.3204
24.9141	24.6650	23.8628	23.5692	23.5159	23.3933
23.5364	23.3577	23.0089	22.3600	22.0647	21.9153
24.3342	23.6699	22.9356	22.6896	22.5016	22.3802
24.7364	24.4829	23.9420	23.3398	23.1224	23.1435
25.6671	24.3927	22.6557	21.3041	20.7252	20.5803
23.3315	22.9593	22.4390	21.8096	21.6380	21.5707
23.9048	23.7954	23.7027	23.4087	23.2147	22.2920
24.0156	23.9754	23.6658	23.2713	22.9181	23.3929
24.2145	24.0197	23.9409	23.7205	23.6577	23.3805
24.8367	24.5843	24.0749	23.4971	23.1788	23.3630
25.4155	25.2840	25.1709	24.9200	24.5953	24.5509
24.5619	24.2235	24.0794	23.8267	23.6200	23.0810
24.6537	24.2534	23.6610	22.7747	22.4988	22.5246
22.9268	22.1458	21.4507	21.1271	20.8756	20.8213
23.0089	22.4560	21.8272	21.0033	20.6819	21.0361
25.7801	25.4366	24.8822	24.0545	23.6088	23.2268
24.8564	24.4597	23.9358	23.1821	22.9312	22.8972
24.7669	24.5948	24.2370	23.8415	23.2565	23.0540
24.5769	24.4676	24.4394	24.2796	23.9359	23.3359
24.5514	23.9477	23.3839	23.2191	23.1449	22.9726
24.2788	22.8645	21.6835	21.0817	20.7308	20.6761
25.8941	25.0425	24.2674	23.9803	23.8044	23.6563
22.9253	22.6539	22.0874	21.9286	21.8171	22.8806
24.4117	23.6880	22.6565	22.1765	21.9286	21.8702
25.4910	25.2261	25.0941	24.9213	24.7765	24.2722
23.1421	22.4280	22.1802	22.0525	22.0174	22.1254
25.3679	24.6122	24.1428	23.9234	23.8672	23.7724
23.2066	23.0456	22.7066	22.1748	21.8825	21.8154
24.8118	24.4650	24.0403	23.4632	23.1919	23.2560
24.3989	23.6266	23.5216	23.4397	23.4884	23.3057
23.6604	22.8724	22.4821	22.2675	22.1663	22.1325
23.8896	23.0402	22.5841	22.4510	22.4798	22.4972
25.3643	24.4535	23.8470	23.5958	23.4793	23.3595
23.7651	23.5574	22.8793	22.5606	22.5083	22.1827
25.0897	24.2521	23.5134	23.1262	22.8264	22.8601
23.9261	23.5465	22.8775	21.9628	21.6342	21.4940
24.2661	23.9530	23.3848	22.6007	22.4223	22.4070
23.5513	22.5786	21.7776	21.3820	21.1360	21.0566
24.8167	24.6551	24.3671	23.6790	23.5282	23.4423
24.4937	24.3191	24.1611	23.9879	23.5646	23.4066
24.3655	24.1660	23.7290	23.0864	22.9156	22.8736
24.3798	24.2877	24.0553	23.5421	23.3963	23.5051
24.4833	24.3222	23.8382	23.4519	23.3477	23.2268
24.7647	24.6714	24.4659	24.1730	23.7602	23.6350
24.2685	23.9510	23.8876	23.8063	23.8131	24.0183
22.5376	21.9978	21.1951	20.8125	20.6377	20.3130
24.4723	24.0804	23.2495	22.8724	22.7065	22.5349
21.8551	20.5566	19.9280	19.6162	19.4541	19.4473
23.3955	23.3294	22.7982	22.5708	22.6448	22.4819
21.6799	20.9697	20.7611	20.6577	20.6214	20.5552
23.1753	22.2466	21.2650	20.7994	20.5037	20.4427
23.4684	23.3131	22.7141	22.3385	22.3530	22.3505
24.9921	24.6249	24.1712	23.5354	23.4307	23.4053
24.6876	24.4490	23.9447	23.7351	23.7968	23.6501
20.1941	19.3148	18.5619	18.2233	17.9585	18.0910
24.2543	23.7091	23.2531	23.2262	23.1036	23.0267
23.1943	22.6673	21.7688	21.3207	21.1185	20.9502
23.1046	22.9553	22.5982	22.0246	21.8915	22.1029
23.0139	22.4527	21.5938	21.3515	21.2346	21.2585
22.9975	22.6924	22.2459	21.6365	21.4406	21.3835
23.8296	23.2762	22.6015	22.4103	22.2491	22.2100
24.3467	23.1762	21.9766	21.4487	21.1767	21.0214
21.5039	20.7209	19.9361	19.5849	19.3098	19.2272
24.0640	23.4244	22.5617	21.9689	21.7087	21.3880
24.3236	24.1736	23.9156	23.5924	23.1795	22.7079
25.4070	25.2188	24.6259	24.0566	23.9741	24.0191
23.8348	23.6961	23.1150	22.4810	21.9513	21.9056
23.4581	23.0552	22.4983	21.7263	21.5091	21.3701
22.6819	22.3667	21.8783	21.2339	21.0732	20.9852
23.0301	22.4885	22.0068	21.9145	21.7792	21.8848
25.3029	24.3689	23.4547	22.6727	22.3624	22.4818
24.5028	24.2246	23.6139	23.1195	22.9493	23.0595
24.7557	24.1630	23.3419	23.0452	22.9236	23.0068
22.5280	21.9980	21.4063	21.2565	21.0582	20.2381
24.5317	24.2469	23.7465	23.0986	22.9307	22.8591
24.1423	24.0984	23.8996	23.4405	23.2581	23.2401
25.1863	24.9406	24.6412	23.8888	23.5476	23.2358
23.3920	23.2215	22.9970	22.5732	22.2102	22.0931
25.8162	25.5249	25.1219	25.1230	25.0072	24.9448
22.0329	21.2526	20.5259	20.2314	20.0257	19.9629
23.7297	23.6802	23.5267	23.0067	22.8226	22.9384
23.9715	23.4758	22.9120	22.3873	22.1779	22.2759
23.9244	23.6080	23.1657	22.9042	22.7899	22.9986
25.6279	24.9889	24.2164	23.4390	23.1880	23.0522
24.3273	24.0724	23.6725	23.2538	22.9276	23.0548
24.1178	24.0756	24.0857	23.9518	23.6940	23.5991
25.4403	24.3019	23.7460	23.4600	23.3184	23.2705
24.8342	24.5993	24.0387	23.8489	23.7454	23.5070
24.8799	24.1850	23.6610	23.4995	23.4463	23.4699
23.4996	23.4668	23.4229	23.2214	22.8328	23.0413
23.2424	22.8399	22.3240	21.6210	21.4467	21.6883
24.5664	24.3848	23.6507	23.3814	23.3867	23.3264
24.5783	24.3453	23.9649	23.2517	23.0432	23.0237
23.6128	23.4622	23.2352	22.6589	22.4771	22.5760
24.4471	24.3220	24.0426	23.3307	23.1104	23.0945
24.8087	24.4391	23.6353	23.2870	23.1409	22.9572
25.1003	24.9789	24.5450	24.0162	23.8335	23.8145
23.7198	23.0046	22.0199	21.0185	20.6598	20.7889
25.2293	24.5945	23.7267	22.8050	22.3823	22.1831
23.9332	23.7652	23.2882	22.8191	22.6344	23.2670
23.5802	22.8847	22.7371	22.6728	22.7040	22.8275
23.8877	23.7125	23.3873	22.8430	22.6654	22.5997
23.3334	23.0955	22.6480	22.0386	21.5833	21.4551
29.2608	25.4213	24.3749	24.3239	24.2638	24.1283
25.2864	24.4763	23.5042	22.4234	22.0323	21.7554
23.6940	23.6386	23.5734	23.2168	22.9833	22.8998
23.9792	23.4319	22.8018	22.1214	21.9038	22.3961
25.7803	24.0641	22.8237	22.3183	22.0766	21.8559
23.5767	23.6136	23.3999	22.9486	22.7702	23.0577
23.7252	23.6395	23.3765	22.9878	22.7149	23.0894
23.4627	23.0449	22.3602	22.0445	21.9057	21.6638
24.8583	24.4997	23.7055	23.2463	23.1209	22.9277
24.0549	23.9271	23.7732	23.5199	23.1410	23.1769
24.2817	24.1614	23.8719	23.3912	23.0727	22.9782
24.0643	23.9309	23.7915	23.5414	23.2991	23.5255
24.7354	24.5191	24.0407	23.3399	23.1402	23.1681
25.6900	25.0159	24.2133	23.3252	22.9971	22.6996
24.5961	23.8260	23.2373	23.0439	22.8851	22.9558
24.3893	24.2087	23.8633	23.2709	22.7325	22.5850
25.0174	24.9436	24.6674	24.1243	23.9653	24.1879
24.8497	23.9569	22.7664	21.6097	21.1814	20.8721
24.7282	24.4722	24.0831	23.5101	23.3989	23.3293
22.1753	21.6191	20.7894	20.2405	19.9866	19.9463
19.7414	18.9394	18.5988	18.3630	18.2073	18.0706
23.9309	23.7781	23.3729	22.9290	22.3924	22.3456
24.6988	24.5097	23.9986	23.7706	23.7268	23.6476
23.6304	23.2253	22.7072	22.1319	21.9201	21.8861
23.4826	22.3037	21.7667	21.5305	21.3949	21.2767
23.7577	23.3693	22.7373	22.1502	21.9842	21.9298
22.5535	21.6725	21.3229	21.1383	21.0525	21.1419
24.1423	23.0949	21.8847	21.3572	21.0511	20.8841
27.0816	25.5114	23.8153	22.6454	21.9313	21.6001
23.1459	22.6942	21.8256	21.3845	21.2305	21.1582
23.3002	23.0070	22.4787	21.6250	21.2836	21.2390
22.6767	22.0295	21.0503	20.5877	20.3352	20.0706
23.9087	23.8174	23.5322	23.1698	22.6797	22.6400
23.5125	23.1276	22.3832	22.1453	22.0341	21.9991
24.1701	23.7337	22.9078	22.4051	22.2573	22.0988
22.1499	20.9740	19.8665	18.8503	18.3530	21.3027
22.8533	22.5850	22.3880	22.0876	21.8240	21.4967
23.7117	22.3406	21.0721	20.4504	20.1119	19.9489
24.8339	24.4416	23.7104	23.4464	23.3042	23.2950
26.8261	25.0701	23.5112	22.4187	22.0473	21.7906
24.5961	23.7945	22.8907	21.9197	21.6474	21.7409
23.4798	23.0044	22.3806	21.6441	21.4550	21.3310
22.1205	21.4082	20.4883	20.1052	19.8603	19.7853
23.2252	22.8644	22.4592	22.4031	22.2110	22.3224
24.3495	23.9830	23.1847	22.8858	22.8466	22.8565
20.9500	19.4971	18.8012	18.4503	18.2655	18.1638
22.3474	21.8512	21.4968	21.3997	21.5276	21.5032
22.8551	22.7662	22.6065	22.3112	21.9384	22.1155
24.1130	23.6754	23.1187	22.4065	21.5023	21.1526
24.1002	23.7234	23.2450	22.5354	22.2777	22.1972
25.5911	24.5294	22.8692	21.6248	20.9089	20.7181
23.9693	23.8632	23.6568	23.0393	22.8344	22.9257
22.8424	21.1563	19.8909	19.3725	19.1296	18.9541
23.3301	22.5492	22.0858	21.8505	21.7683	21.7435
23.8895	23.8758	23.8848	23.7872	23.4752	23.4189
24.5264	23.6199	22.6157	22.1377	21.8733	21.8316
20.2535	20.2512	20.3902	20.1099	19.9905	19.8628
22.9221	22.2104	21.8785	21.7513	21.7342	21.7484
